company_name,supplier_name,shipment_id,country,product_description,services_rating,total_shipments,unique_suppliers,lead_score,is_good_lead
"Marshall, Cobb and Leblanc","Henry, Park and Daniels",101238,Timor-Leste,Furniture,3,1,1,24.299065420560744,False
Collins-Neal,Ward-Smith,101239,Sierra Leone,Solar Panels,1,1,1,0.0,False
Estes-King,Thomas-Navarro,101240,Namibia,Furniture,3,1,1,24.299065420560744,False
Smith-Holmes,Sandoval-Anderson,101241,Congo,LED Bulbs,2,1,1,12.149532710280374,False
Johnson-Moran,Campbell Ltd,101242,Niue,Solar Panels,3,1,1,24.299065420560744,False
Carter LLC,Williams-Henderson,101243,Malawi,Furniture,4,5,5,68.84735202492212,True
Ferrell Inc,Carson Inc,101244,Benin,Plastic Sheets,4,1,1,36.44859813084112,True
Benton and Sons,Medina-Mills,101245,Barbados,Furniture,4,1,1,36.44859813084112,True
"Schmidt, Jackson and Barnes",Porter Inc,101246,Tajikistan,Solar Panels,3,1,1,24.299065420560744,False
"Stewart, Bennett and Palmer","Garcia, Jackson and Moore",101247,Tuvalu,Furniture,3,1,1,24.299065420560744,False
Williams Ltd,Perez LLC,101248,United States of America,LED Bulbs,3,7,7,51.63551401869159,True
Andrade and Sons,Nelson-Moore,101249,Cape Verde,Mobile Chargers,3,2,2,36.44859813084111,True
Mcdowell and Sons,Marks-Greene,101250,Anguilla,Solar Panels,5,1,1,48.59813084112149,True
"Thompson, Walsh and Smith",Becker Group,101251,Hong Kong,Furniture,3,1,1,24.299065420560744,False
"Petty, Jacobs and Baldwin",Valencia-Williams,101252,Bermuda,Plastic Sheets,4,1,1,36.44859813084112,True
Pittman-Barnes,Owen-House,101253,Lebanon,Mobile Chargers,4,1,1,36.44859813084112,True
Ruiz Inc,"Watkins, Guerrero and Robinson",101255,Senegal,Plastic Sheets,5,1,1,48.59813084112149,True
"Bates, Rojas and Jones","Boyd, Decker and Dennis",101256,Greece,LED Bulbs,3,1,1,24.299065420560744,False
"Lopez, Curry and Mitchell",Pruitt-Skinner,101257,Mexico,Furniture,1,1,1,0.0,False
"Conrad, Blair and Fox","Torres, Gomez and Anderson",101258,United States of America,LED Bulbs,5,1,1,48.59813084112149,True
Cochran-Bishop,Stevenson Ltd,101259,French Polynesia,Solar Panels,5,1,1,48.59813084112149,True
Washington-Marshall,"Garcia, Harper and Skinner",101260,Cambodia,Plastic Sheets,5,1,1,48.59813084112149,True
Smith-Doyle,Harris-Melendez,101261,Macedonia,Mobile Chargers,5,1,1,48.59813084112149,True
Gonzales PLC,Martinez LLC,101262,Uruguay,Mobile Chargers,1,1,1,0.0,False
Stewart Group,Bell LLC,101263,Jamaica,LED Bulbs,2,1,1,12.149532710280374,False
"Torres, Gates and Miller",Baker-Payne,101264,Iraq,Solar Panels,4,1,1,36.44859813084112,True
Castillo-Montes,Austin-Wilson,101265,Maldives,LED Bulbs,1,1,1,0.0,False
Cabrera Inc,Miller-Middleton,101267,Comoros,Plastic Sheets,3,1,1,24.299065420560744,False
Green LLC,Lee Ltd,101268,Cape Verde,Furniture,5,3,3,78.97196261682242,True
Mcdonald-Rollins,Goodman-Olson,101269,Malta,Furniture,2,1,1,12.149532710280374,False
Page-Williams,Lang and Sons,101270,South Georgia and the South Sandwich Islands,LED Bulbs,3,1,1,24.299065420560744,False
Davis-Becker,"Atkins, Cox and Schwartz",101271,Bulgaria,Mobile Chargers,3,1,1,24.299065420560744,False
"Flores, Patterson and Zamora","Flowers, Stewart and Osborne",101272,Afghanistan,Plastic Sheets,4,1,1,36.44859813084112,True
"Gilmore, Martinez and Bailey",Gordon Ltd,101273,Australia,LED Bulbs,1,1,1,0.0,False
"Farley, Maldonado and Williams",Hicks Group,101274,Yemen,LED Bulbs,1,1,1,0.0,False
Buchanan Ltd,Sanchez-Richards,101275,Bouvet Island (Bouvetoya),Plastic Sheets,3,1,1,24.299065420560744,False
Dennis Group,Wilson-Johnson,101276,Cook Islands,LED Bulbs,1,1,1,0.0,False
Kim-Walton,Adams-Delgado,101277,Sri Lanka,Plastic Sheets,2,1,1,12.149532710280374,False
Lawrence-Wilson,Morales LLC,101278,Norfolk Island,Plastic Sheets,4,1,1,36.44859813084112,True
"Kennedy, Acevedo and Gray",Li-Pratt,101280,Serbia,Plastic Sheets,4,1,1,36.44859813084112,True
Cook Group,"Palmer, Jensen and Castro",101281,New Zealand,LED Bulbs,3,2,2,36.44859813084111,True
"Evans, Bridges and Scott",Rogers-Neal,101282,Georgia,Solar Panels,4,1,1,36.44859813084112,True
Pineda-Barber,"Spears, Schwartz and Hunt",101283,Belarus,Solar Panels,2,1,1,12.149532710280374,False
Baker-Kelley,Carter Ltd,101284,Guatemala,LED Bulbs,3,1,1,24.299065420560744,False
Murphy-Rodriguez,Anderson Ltd,101285,Bulgaria,LED Bulbs,1,1,1,0.0,False
Mitchell-Romero,"Gray, Dalton and Lamb",101286,Dominican Republic,Plastic Sheets,1,1,1,0.0,False
Roberts-Vincent,"Wilson, Sherman and Hayes",101287,Tonga,Plastic Sheets,2,1,1,12.149532710280374,False
Parker-Davidson,Mckay Inc,101288,Botswana,LED Bulbs,1,1,1,0.0,False
Perez PLC,"Stevenson, Santiago and Chavez",101289,Israel,Furniture,5,4,4,85.04672897196261,True
Case-Mcfarland,"Harrison, Smith and Ward",101290,Russian Federation,LED Bulbs,3,1,1,24.299065420560744,False
"Nelson, Williams and Ross",Munoz LLC,101291,Jersey,Solar Panels,1,1,1,0.0,False
"Soto, Hill and Oliver",Cole LLC,101292,Korea,LED Bulbs,3,1,1,24.299065420560744,False
"Leon, Carlson and Brooks",Chapman Inc,101293,Hong Kong,Plastic Sheets,3,1,1,24.299065420560744,False
Lane PLC,Palmer Inc,101294,French Polynesia,Mobile Chargers,3,1,1,24.299065420560744,False
Ruiz-Greene,Valdez-Burton,101295,Belarus,Plastic Sheets,2,1,1,12.149532710280374,False
"Murillo, Miller and Drake","Moore, Downs and Pham",101296,Heard Island and McDonald Islands,Furniture,3,1,1,24.299065420560744,False
"Smith, Rodriguez and Daniel",Mann LLC,101297,Cyprus,Mobile Chargers,2,1,1,12.149532710280374,False
"Clark, Black and Hamilton",Stanley Group,101298,Antarctica (the territory South of 60 deg S),Mobile Chargers,4,1,1,36.44859813084112,True
Russell-Garcia,Hill-Wright,101299,Tunisia,LED Bulbs,5,1,1,48.59813084112149,True
"Herrera, Lindsey and Ortega","Potter, Cole and Carney",101300,Vanuatu,Plastic Sheets,1,1,1,0.0,False
"Brown, Anderson and Sharp",Pearson LLC,101301,Saint Lucia,Plastic Sheets,4,1,1,36.44859813084112,True
Brown-Frost,Arias Ltd,101302,Turkey,Plastic Sheets,5,1,1,48.59813084112149,True
"Beck, Wright and Mitchell","Murray, Fisher and Baker",101303,Bahrain,LED Bulbs,1,1,1,0.0,False
Johnson-Hansen,Perry-Miller,101305,Equatorial Guinea,Plastic Sheets,3,1,1,24.299065420560744,False
White-Kennedy,Lynch-Gardner,101307,Peru,Plastic Sheets,3,1,1,24.299065420560744,False
Wiggins LLC,Duran-Morgan,101308,Netherlands,Solar Panels,5,1,1,48.59813084112149,True
Myers-Smith,Baldwin and Sons,101309,Cayman Islands,Furniture,1,1,1,0.0,False
Maxwell and Sons,White LLC,101310,American Samoa,Furniture,3,1,1,24.299065420560744,False
"Garza, Rodriguez and White",Hogan-Marshall,101311,Fiji,LED Bulbs,5,1,1,48.59813084112149,True
"Rivera, Lee and Martinez",Anderson-Newman,101312,Uruguay,Solar Panels,5,1,1,48.59813084112149,True
"Bond, Montoya and Duffy",Sanchez Group,101313,Mauritania,Mobile Chargers,5,1,1,48.59813084112149,True
"Welch, Cruz and Collins","Page, Marshall and Hicks",101314,Bahamas,LED Bulbs,4,1,1,36.44859813084112,True
"Lindsey, Nunez and Parker",Parker LLC,101315,Benin,Mobile Chargers,1,1,1,0.0,False
Lewis LLC,Hughes-Meyer,101316,Ecuador,Plastic Sheets,5,2,2,68.8473520249221,True
Riley Group,Dougherty LLC,101317,Sierra Leone,Solar Panels,3,1,1,24.299065420560744,False
Johnson-Adkins,Murphy-Perkins,101318,Montenegro,Plastic Sheets,1,1,1,0.0,False
Miller-Schmidt,Larson-Scott,101319,Sierra Leone,Solar Panels,3,1,1,24.299065420560744,False
Schmidt Group,Green Inc,101320,Madagascar,Furniture,4,2,2,52.64797507788161,True
Taylor Group,"Le, Lam and Romero",101321,Macao,Solar Panels,3,6,6,50.33377837116154,True
Shaw PLC,Tucker Inc,101322,Eritrea,Plastic Sheets,5,1,1,48.59813084112149,True
Brooks Group,"Molina, Chandler and Trujillo",101323,Bangladesh,LED Bulbs,1,1,1,0.0,False
Bolton-Anderson,Jones and Sons,101324,Qatar,LED Bulbs,4,1,1,36.44859813084112,True
"Jones, Barnett and Chandler","Lopez, Baker and Brown",101325,Martinique,Mobile Chargers,3,1,1,24.299065420560744,False
Nicholson LLC,"Martin, Wilson and Carroll",101326,Western Sahara,LED Bulbs,4,1,1,36.44859813084112,True
Gill-Kelly,Burton-English,101327,Saint Vincent and the Grenadines,Mobile Chargers,3,1,1,24.299065420560744,False
Williams-Vargas,Townsend-Wheeler,101328,Cyprus,Mobile Chargers,3,1,1,24.299065420560744,False
"Weaver, Chavez and Hansen",Sanchez-Carpenter,101329,Pitcairn Islands,Furniture,4,1,1,36.44859813084112,True
"Patel, Alvarado and Rodriguez","Campbell, Williams and Jimenez",101330,Taiwan,Furniture,1,1,1,0.0,False
Keller-Martin,"Castillo, Kim and Watson",101331,Czech Republic,LED Bulbs,2,1,1,12.149532710280374,False
"Mora, Smith and Snow","Parker, West and Cabrera",101332,Georgia,Furniture,2,1,1,12.149532710280374,False
"Contreras, Morris and Morales","Blake, Donaldson and Reyes",101333,Bolivia,Plastic Sheets,2,1,1,12.149532710280374,False
"Blackwell, Taylor and Wilson","Fuentes, Johnson and Waters",101334,Isle of Man,LED Bulbs,1,1,1,0.0,False
Roberts PLC,Santos-Roman,101335,Rwanda,LED Bulbs,4,1,1,36.44859813084112,True
Murphy Inc,"Williams, Bullock and Jackson",101336,Sweden,LED Bulbs,2,2,2,20.24922118380062,False
Brewer-Owens,Cooper PLC,101337,Cuba,Plastic Sheets,3,1,1,24.299065420560744,False
Spencer Group,Boone-Hall,101338,Canada,Solar Panels,2,5,5,28.34890965732087,True
Parker-Glover,Mills-Klein,101339,Guinea-Bissau,Mobile Chargers,4,1,1,36.44859813084112,True
Howard Inc,King Inc,101340,Suriname,Plastic Sheets,4,3,3,60.74766355140188,True
Garcia-Keith,Eaton-Harrison,101341,Argentina,Solar Panels,2,1,1,12.149532710280374,False
"Green, Jones and Garcia","Holland, Mclean and Johnson",101342,Iceland,LED Bulbs,5,1,1,48.59813084112149,True
"Smith, Lopez and Mitchell",Diaz LLC,101343,Israel,Solar Panels,1,1,1,0.0,False
Smith Inc,Collins Inc,101344,Nepal,LED Bulbs,4,12,12,77.57009345794393,True
Lawson LLC,Johnson Group,101345,Kiribati,Furniture,3,2,2,36.44859813084111,True
Coffey-Mccall,"Gibson, Hall and Curry",101346,Brunei Darussalam,LED Bulbs,2,1,1,12.149532710280374,False
Smith Ltd,Robinson and Sons,101347,Grenada,Mobile Chargers,2,12,12,32.71028037383177,True
Burton Inc,Stephens-Chavez,101348,Vietnam,Plastic Sheets,2,1,1,12.149532710280374,False
Duran-Elliott,Flores-Mcmillan,101349,Lebanon,Mobile Chargers,4,1,1,36.44859813084112,True
Brown-Brown,Allen Inc,101350,Guadeloupe,Solar Panels,1,2,2,4.049844236760124,False
Graham-Morgan,Avila-Martinez,101351,Puerto Rico,Furniture,4,1,1,36.44859813084112,True
Gonzalez LLC,"Kelley, Perez and Hall",101352,Turkmenistan,Solar Panels,1,4,4,7.289719626168227,False
Garcia-Cooper,Brown PLC,101353,Somalia,Mobile Chargers,4,2,2,52.64797507788161,True
Hunter Inc,Nixon Group,101354,American Samoa,Plastic Sheets,4,2,2,52.64797507788161,True
Diaz-Garrison,Johnson-Foster,101355,Bahamas,Solar Panels,3,1,1,24.299065420560744,False
Mcguire and Sons,Brown-Brown,101356,Martinique,Mobile Chargers,3,2,2,36.44859813084111,True
"Garcia, Reynolds and Bauer","Hudson, Castro and Leon",101357,Guadeloupe,Plastic Sheets,1,1,1,0.0,False
Porter Group,"Alexander, Cortez and Kennedy",101358,Latvia,Furniture,4,3,3,60.74766355140188,True
"Dominguez, Walton and Burke",Roberts-Brown,101359,Lao People's Democratic Republic,Solar Panels,1,1,1,0.0,False
Thompson and Sons,"Cobb, Murphy and Cohen",101360,Philippines,Mobile Chargers,2,3,3,24.29906542056075,True
"Miller, Miller and Jones",Malone Group,101361,Mayotte,Plastic Sheets,1,1,1,0.0,False
Atkins-Alvarez,"Harris, Velazquez and Brock",101362,Andorra,Mobile Chargers,2,1,1,12.149532710280374,False
Lewis Group,"Bryan, Schmidt and Young",101363,Marshall Islands,Solar Panels,5,3,3,78.97196261682242,True
Diaz-Craig,Roach Ltd,101364,Lao People's Democratic Republic,Solar Panels,1,1,1,0.0,False
"Oliver, Jones and Johnson",Bowman-Smith,101365,Dominican Republic,LED Bulbs,1,1,1,0.0,False
Freeman-Parker,"Smith, Garcia and Harrison",101366,Pitcairn Islands,Solar Panels,1,1,1,0.0,False
Acevedo Ltd,"Howell, Gomez and Gray",101367,Bulgaria,LED Bulbs,5,3,3,78.97196261682242,True
Harvey-Obrien,"Chang, Fischer and Oliver",101368,Macao,LED Bulbs,5,1,1,48.59813084112149,True
"Oliver, Mccullough and Collins",Oliver-Johnson,101369,Northern Mariana Islands,Mobile Chargers,4,1,1,36.44859813084112,True
Daniels-Bullock,Perry-Sullivan,101370,Syrian Arab Republic,LED Bulbs,3,1,1,24.299065420560744,False
"Delgado, Thompson and Reyes",Porter-Evans,101371,Swaziland,Mobile Chargers,1,1,1,0.0,False
Adams and Sons,Williams and Sons,101372,Azerbaijan,Solar Panels,3,2,2,36.44859813084111,True
Allen Group,Brown-Carpenter,101373,Suriname,Mobile Chargers,1,3,3,6.074766355140189,False
Cross-Ross,"Guerra, Gallagher and Williams",101374,Guadeloupe,Plastic Sheets,1,1,1,0.0,False
Thomas-Burns,"Frost, Gates and Shaw",101375,El Salvador,Solar Panels,4,1,1,36.44859813084112,True
Martinez Inc,"Cunningham, Nguyen and Cardenas",101376,Angola,Plastic Sheets,5,4,4,85.04672897196261,True
Herman-Hall,"Mccall, Martin and Nelson",101377,Jersey,LED Bulbs,4,1,1,36.44859813084112,True
"Rivera, Benton and Taylor","Martinez, Gordon and Soto",101378,Djibouti,LED Bulbs,5,1,1,48.59813084112149,True
Matthews-Mcdonald,Barron-Harvey,101379,Cayman Islands,Mobile Chargers,4,1,1,36.44859813084112,True
"Johnson, Lawrence and Johnson",Crawford-Robertson,101380,Grenada,LED Bulbs,2,1,1,12.149532710280374,False
Williams Inc,Ortiz-Harvey,101381,Yemen,Solar Panels,2,11,11,32.398753894081,True
"Wise, Nunez and Arias",Berry Group,101382,Aruba,Solar Panels,3,1,1,24.299065420560744,False
Hayes-Mckenzie,Rodriguez-Johnson,101383,Azerbaijan,Mobile Chargers,4,1,1,36.44859813084112,True
"Rodriguez, Munoz and Frederick",Oliver Inc,101384,Togo,Plastic Sheets,3,1,1,24.299065420560744,False
"Camacho, Haney and Lopez",Moore Group,101385,Niue,Plastic Sheets,2,1,1,12.149532710280374,False
Allen-Holmes,Clark and Sons,101386,Greece,Mobile Chargers,3,1,1,24.299065420560744,False
Wade-Ho,French LLC,101387,Fiji,LED Bulbs,5,1,1,48.59813084112149,True
Cooper-Johnson,"Morales, Mendez and Hendricks",101388,Hungary,Solar Panels,4,2,2,52.64797507788161,True
Curtis Ltd,Wright-Kirby,101389,Dominican Republic,Plastic Sheets,5,1,1,48.59813084112149,True
Gonzales-Gonzales,Bowman-Jackson,101390,Jersey,Solar Panels,5,1,1,48.59813084112149,True
Freeman Ltd,Jones-Vasquez,101391,Turkey,Mobile Chargers,1,1,1,0.0,False
"Gonzalez, Salinas and Li",Allen Ltd,101392,Central African Republic,LED Bulbs,4,1,1,36.44859813084112,True
Nixon-Dorsey,"Hines, Lara and Thompson",101393,Austria,Solar Panels,2,1,1,12.149532710280374,False
Freeman-Patrick,"Rice, Perez and Watson",101394,Jersey,Plastic Sheets,4,1,1,36.44859813084112,True
Mckinney-Bailey,"Jones, Morgan and Griffith",101395,Saint Pierre and Miquelon,Solar Panels,3,1,1,24.299065420560744,False
Taylor Inc,Arnold-Marshall,101396,Argentina,Plastic Sheets,4,9,9,75.32710280373833,True
Todd-Rodriguez,Franklin-Jones,101397,Romania,Furniture,1,1,1,0.0,False
"Lewis, Roberts and Stewart","Miller, Patterson and Stone",101399,Solomon Islands,Plastic Sheets,4,1,1,36.44859813084112,True
Washington and Sons,Vance and Sons,101400,Afghanistan,Mobile Chargers,2,3,3,24.29906542056075,True
"Hall, Daniels and Ward",Fox-Dougherty,101401,Colombia,Plastic Sheets,5,1,1,48.59813084112149,True
Russell Group,Buck and Sons,101402,Wallis and Futuna,Furniture,1,1,1,0.0,False
Farley and Sons,Todd-Holmes,101403,Anguilla,Solar Panels,3,2,2,36.44859813084111,True
Casey PLC,Lee and Sons,101404,Tuvalu,Solar Panels,1,1,1,0.0,False
Robbins-Blair,Willis Ltd,101405,Puerto Rico,Furniture,4,1,1,36.44859813084112,True
Lin-Mcintosh,"Dodson, Lyons and Weber",101406,Germany,Solar Panels,2,1,1,12.149532710280374,False
Andrews-Nguyen,"Byrd, Oliver and Gomez",101407,Papua New Guinea,LED Bulbs,2,1,1,12.149532710280374,False
"Hobbs, Marsh and Ritter",Byrd and Sons,101409,Mali,Plastic Sheets,3,1,1,24.299065420560744,False
"Crosby, Miller and Young",Rich PLC,101410,Israel,LED Bulbs,3,1,1,24.299065420560744,False
Terry LLC,Watson-Macias,101411,Anguilla,Plastic Sheets,3,2,2,36.44859813084111,True
Mathews-Howell,"Mathews, Ford and Davis",101412,Kyrgyz Republic,Plastic Sheets,2,1,1,12.149532710280374,False
Fleming-Atkinson,Sexton and Sons,101413,Lao People's Democratic Republic,Solar Panels,2,1,1,12.149532710280374,False
Gamble-Mclean,Moore-Lamb,101414,Mauritania,Solar Panels,2,1,1,12.149532710280374,False
"Ray, Johnson and Harrington",Leonard-Wright,101415,Belize,Solar Panels,3,1,1,24.299065420560744,False
Perry-Brown,"Marks, Rogers and Simon",101416,Zimbabwe,Furniture,1,1,1,0.0,False
Rogers-Shaw,Taylor and Sons,101417,Israel,Mobile Chargers,3,1,1,24.299065420560744,False
Rhodes PLC,Myers LLC,101418,Jersey,Mobile Chargers,1,2,2,4.049844236760124,False
"Navarro, Thompson and Fuller",Hicks Group,101419,Slovenia,LED Bulbs,3,1,1,24.299065420560744,False
Juarez-Rice,Williams-Williams,101420,Western Sahara,Solar Panels,1,1,1,0.0,False
"Marquez, Wilkinson and Ferguson",Casey Ltd,101421,Tunisia,LED Bulbs,2,1,1,12.149532710280374,False
"Dominguez, Diaz and Ramirez","Hawkins, Carter and Bass",101422,Swaziland,Plastic Sheets,5,1,1,48.59813084112149,True
Silva-Simon,Hall Inc,101423,Christmas Island,Furniture,2,1,1,12.149532710280374,False
Campbell Ltd,"Herrera, Blevins and Green",101424,Estonia,Mobile Chargers,3,3,3,42.5233644859813,True
Shannon PLC,Thomas-Wolfe,101425,Tonga,Mobile Chargers,3,2,2,36.44859813084111,True
"King, Reed and Simmons",Simmons-Hamilton,101426,Timor-Leste,Mobile Chargers,4,1,1,36.44859813084112,True
Malone-Moore,"Cabrera, Smith and Hall",101427,Norway,Solar Panels,3,1,1,24.299065420560744,False
Morton-Vargas,Fischer Ltd,101428,United States of America,Plastic Sheets,2,1,1,12.149532710280374,False
Sanchez-Duncan,Hawkins and Sons,101429,Ethiopia,LED Bulbs,1,1,1,0.0,False
Morris-Arnold,Graham and Sons,101430,Palestinian Territory,Furniture,4,1,1,36.44859813084112,True
Peterson Inc,Smith-Mcgee,101431,Jamaica,Mobile Chargers,1,3,3,6.074766355140189,False
Andrews Group,Santos LLC,101432,Uzbekistan,Plastic Sheets,3,3,3,42.5233644859813,True
Payne-Eaton,Juarez Group,101433,Angola,Furniture,2,1,1,12.149532710280374,False
Short-Perez,Cline LLC,101434,Tonga,Furniture,2,1,1,12.149532710280374,False
Ford and Sons,Zimmerman LLC,101435,Eritrea,Furniture,4,3,3,60.74766355140188,True
"Williams, Davila and Walker","Schmidt, Elliott and Berg",101436,Venezuela,Mobile Chargers,3,1,1,24.299065420560744,False
"Bradley, Charles and Moss",Manning-Torres,101437,Ukraine,LED Bulbs,2,1,1,12.149532710280374,False
Robinson-Mcguire,"Hines, Hernandez and Thomas",101438,Turks and Caicos Islands,LED Bulbs,5,1,1,48.59813084112149,True
"Williams, Good and Ryan",Lawson-Brewer,101439,Japan,Mobile Chargers,1,1,1,0.0,False
Moyer-Torres,Gallagher-Hodge,101440,Pakistan,LED Bulbs,3,1,1,24.299065420560744,False
Henry-Hood,Robles-Jefferson,101441,Christmas Island,Plastic Sheets,2,1,1,12.149532710280374,False
Carlson-Powers,Alexander and Sons,101443,Iraq,Solar Panels,2,1,1,12.149532710280374,False
Quinn-Johnson,Garcia and Sons,101444,Heard Island and McDonald Islands,Solar Panels,5,1,1,48.59813084112149,True
Parsons Inc,Griffin LLC,101445,Philippines,Furniture,5,1,1,48.59813084112149,True
"Brown, Williams and Schmitt",Hunt PLC,101446,Mayotte,Mobile Chargers,4,1,1,36.44859813084112,True
"Mosley, Fowler and Wolf",Collins Group,101448,New Caledonia,Furniture,3,1,1,24.299065420560744,False
"Simpson, Morgan and Parker",Marquez-Rios,101449,French Guiana,Plastic Sheets,2,1,1,12.149532710280374,False
Massey-Copeland,"Luna, Mcintosh and Todd",101450,Isle of Man,LED Bulbs,4,1,1,36.44859813084112,True
Campbell and Sons,Brown PLC,101451,Kenya,Plastic Sheets,1,2,2,4.049844236760124,False
Andrade-Harper,Haynes LLC,101452,Chad,Furniture,2,1,1,12.149532710280374,False
Allen-Rivas,Richardson-Jones,101453,Equatorial Guinea,Plastic Sheets,2,1,1,12.149532710280374,False
Higgins and Sons,Henderson and Sons,101454,Western Sahara,Furniture,2,2,2,20.24922118380062,False
"Stewart, White and Martinez","Taylor, Schultz and Cooley",101455,Malawi,Solar Panels,2,1,1,12.149532710280374,False
"Torres, Russell and West",Anderson-Thomas,101456,Antigua and Barbuda,Solar Panels,2,1,1,12.149532710280374,False
Smith-Johnson,Jacobs-Williams,101457,Taiwan,Plastic Sheets,3,2,2,36.44859813084111,True
Taylor and Sons,Lee-Rice,101458,Palestinian Territory,Solar Panels,3,4,4,46.16822429906541,True
White-Perez,"George, Rodriguez and Rodriguez",101459,Puerto Rico,Mobile Chargers,2,1,1,12.149532710280374,False
"Martinez, Taylor and Kim","Walton, Miller and Brown",101460,Afghanistan,Plastic Sheets,2,1,1,12.149532710280374,False
"Washington, Nguyen and Brown","Hines, Foster and Sherman",101461,Costa Rica,Solar Panels,5,1,1,48.59813084112149,True
Jones-Spencer,Perkins-Edwards,101462,Luxembourg,Furniture,3,1,1,24.299065420560744,False
Martin-Swanson,Watson-Chan,101463,Saint Barthelemy,LED Bulbs,1,1,1,0.0,False
Stanley and Sons,"Dean, Roy and Hanson",101464,Greece,Mobile Chargers,3,2,2,36.44859813084111,True
"Mccarthy, Garrett and Stewart",Jones-Aguilar,101465,Kuwait,Solar Panels,3,1,1,24.299065420560744,False
Keller and Sons,"Conner, Bell and Lamb",101466,Italy,Plastic Sheets,2,1,1,12.149532710280374,False
Sanchez LLC,Leonard-Robinson,101467,Russian Federation,Mobile Chargers,5,2,2,68.8473520249221,True
"Jackson, Arnold and Moore",Johnson-Harris,101468,Serbia,Furniture,1,1,1,0.0,False
Alvarado-Baker,Strickland-Holland,101469,Fiji,Plastic Sheets,1,1,1,0.0,False
"Scott, Miles and Walsh","Howard, Sawyer and Olsen",101470,Italy,Mobile Chargers,4,1,1,36.44859813084112,True
"Romero, Montgomery and Lozano","Hahn, Wilson and Kramer",101471,Finland,Plastic Sheets,3,1,1,24.299065420560744,False
"Holmes, Booth and Copeland",Flowers-Marshall,101472,Korea,Furniture,3,1,1,24.299065420560744,False
White-Flores,Crawford-Richardson,101473,New Caledonia,Plastic Sheets,4,1,1,36.44859813084112,True
"Keller, Erickson and Wilson",Crawford-Alexander,101475,Serbia,Solar Panels,4,1,1,36.44859813084112,True
Bernard-Brooks,Manning-Houston,101476,Swaziland,Solar Panels,3,1,1,24.299065420560744,False
"Bartlett, Salas and Lawrence",Nguyen Inc,101477,Namibia,LED Bulbs,2,1,1,12.149532710280374,False
"Wilkins, Diaz and Henderson","Hunter, Schmitt and Hamilton",101478,Cambodia,Mobile Chargers,3,1,1,24.299065420560744,False
"Sanders, Humphrey and Sims","Brady, Campbell and Carpenter",101479,Saint Vincent and the Grenadines,LED Bulbs,4,1,1,36.44859813084112,True
Moore Group,"Whitney, White and Johnston",101480,Slovakia (Slovak Republic),Plastic Sheets,1,5,5,8.09968847352025,False
Mcdaniel-Young,"Silva, Chase and Stark",101482,Lebanon,Plastic Sheets,2,1,1,12.149532710280374,False
Smith-Ortiz,Malone-Sanchez,101483,Cook Islands,LED Bulbs,3,1,1,24.299065420560744,False
Gentry-Jones,"Snyder, Ramos and Osborne",101484,Saudi Arabia,Plastic Sheets,1,1,1,0.0,False
"Martin, Bates and Davis",Chavez Ltd,101485,Nicaragua,Mobile Chargers,4,1,1,36.44859813084112,True
Lam-Thompson,Lopez and Sons,101486,Bouvet Island (Bouvetoya),Solar Panels,4,1,1,36.44859813084112,True
Davidson Inc,Castillo Ltd,101487,Marshall Islands,Mobile Chargers,4,2,2,52.64797507788161,True
"Welch, Lee and Miller","Davis, Haynes and Odonnell",101488,Norfolk Island,Plastic Sheets,3,1,1,24.299065420560744,False
Mckenzie and Sons,Smith Inc,101490,Sudan,Furniture,3,4,4,46.16822429906541,True
Pratt-Cooper,Green Group,101491,Sudan,Plastic Sheets,3,1,1,24.299065420560744,False
Robbins-Baker,Daniel-Jackson,101492,Guyana,LED Bulbs,5,1,1,48.59813084112149,True
Roberts Inc,Chambers-Mccormick,101493,Northern Mariana Islands,Plastic Sheets,5,3,3,78.97196261682242,True
"Clay, Collins and Miller","Adams, Lee and White",101494,Mauritius,Plastic Sheets,4,1,1,36.44859813084112,True
Singh LLC,"Turner, Schmitt and Miller",101495,Togo,Plastic Sheets,2,1,1,12.149532710280374,False
Ward-Jackson,"Lee, Hays and Thomas",101496,Kuwait,Mobile Chargers,5,1,1,48.59813084112149,True
Lawson-Kane,Waters-Cooper,101497,Samoa,LED Bulbs,5,1,1,48.59813084112149,True
Cooper and Sons,Silva-Medina,101498,Tonga,Mobile Chargers,2,2,2,20.24922118380062,False
"Phillips, Roberts and James",King-Fields,101499,Kenya,Plastic Sheets,1,1,1,0.0,False
"Wall, Rodriguez and Osborn",Elliott-Ramirez,101500,Papua New Guinea,Solar Panels,5,1,1,48.59813084112149,True
Beasley-Harvey,Henry Group,101501,Romania,Solar Panels,5,1,1,48.59813084112149,True
Rose-Gonzales,Davenport-Rogers,101502,Anguilla,Furniture,4,1,1,36.44859813084112,True
"Boyer, Noble and Willis",Rice-Mccormick,101503,Somalia,Mobile Chargers,5,1,1,48.59813084112149,True
Robles Ltd,Stanton Inc,101505,Sweden,Plastic Sheets,5,2,2,68.8473520249221,True
Shaw-David,Page Ltd,101506,Netherlands Antilles,Solar Panels,5,1,1,48.59813084112149,True
"Harris, Peterson and Walker",Moore-Hart,101509,Sao Tome and Principe,Plastic Sheets,1,1,1,0.0,False
"Richardson, Thomas and Acevedo",Wilson Ltd,101510,Equatorial Guinea,Furniture,3,1,1,24.299065420560744,False
